rank,first_name,last_name,full_name,gender,nationality,gym_name,profile_photo_url,event,country,year,division,event_category,workout_filter,1RM Strict Press,3RM Back Squat,5RM Deadlift,Run,Row
148,Courtney,Smith,Courtney Smith,Male,,,https://ui-avatars.com/api/?name=C+S&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
149,Ant,Morlandez,Ant Morlandez,Male,United Kingdom,,https://athxgames.com/storage/profile-photos/vz0WyTrnQyaYt6RVjgPL42aNenHIN0f3K5IMvaYD.jpg,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
150,Martin,Shaw,Martin Shaw,Male,,,https://ui-avatars.com/api/?name=M+S&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
151,Tony,Noble,Tony Noble,Male,,,https://ui-avatars.com/api/?name=T+N&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
152,Jack,Wilkinson,Jack Wilkinson,Male,,,https://ui-avatars.com/api/?name=J+W&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
153,Andrew,Lines,Andrew Lines,Male,,,https://ui-avatars.com/api/?name=A+L&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
154,Arran,Arogundade,Arran Arogundade,Male,,,https://ui-avatars.com/api/?name=A+A&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
155,Tobie,kottman,Tobie kottman,Male,United Kingdom,175 Fitness,https://ui-avatars.com/api/?name=T+k&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
156,Miles,Caswell,Miles Caswell,Male,United Kingdom,,https://ui-avatars.com/api/?name=M+C&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
157,Richard,Apps,Richard Apps,Male,United Kingdom,,https://ui-avatars.com/api/?name=R+A&color=FFFFFF&background=000000,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
157,Laurie,Clark,Laurie Clark,Male,,,https://athxgames.com/storage/profile-photos/rz0ccwD4u2wS5dH4WOYAL2wndU1FiaQI5zOPN6Hf.jpg,ATHX FINALS 2025,United Kingdom 🇬🇧,2025,Male,ATHX,Endurance,,,,,
